symbol,day,close,source
000001,2025-11-24,17.5799,sample
000001,2025-11-25,17.9242,sample
000001,2025-11-26,17.7946,sample
000001,2025-11-27,17.8889,sample
000001,2025-11-28,17.7551,sample
000001,2025-12-01,17.787,sample
000001,2025-12-02,17.7457,sample
000001,2025-12-03,17.706,sample
000001,2025-12-04,17.4403,sample
000001,2025-12-05,17.6521,sample
000001,2025-12-08,18.0301,sample
000001,2025-12-09,18.0994,sample
000001,2025-12-10,18.3019,sample
000001,2025-12-11,18.5356,sample
000001,2025-12-12,18.7973,sample
000001,2025-12-15,18.8866,sample
000001,2025-12-16,18.9505,sample
000001,2025-12-17,19.1999,sample
000001,2025-12-18,19.2236,sample
000001,2025-12-19,18.9466,sample
000001,2025-12-22,18.9572,sample
000001,2025-12-23,18.424,sample
000001,2025-12-24,18.426,sample
000001,2025-12-25,18.544,sample
000001,2025-12-26,18.8915,sample
000001,2025-12-29,18.9381,sample
000001,2025-12-30,19.2056,sample
000001,2025-12-31,19.2093,sample
000001,2026-01-01,18.9182,sample
000001,2026-01-02,18.5215,sample
000001,2026-01-05,18.2558,sample
000001,2026-01-06,17.8853,sample
000001,2026-01-07,18.0589,sample
000001,2026-01-08,18.0063,sample
000001,2026-01-09,18.1639,sample
000001,2026-01-12,18.1875,sample
000001,2026-01-13,18.476,sample
000001,2026-01-14,18.7735,sample
000001,2026-01-15,18.5956,sample
000001,2026-01-16,18.5228,sample
000001,2026-01-19,18.3784,sample
000001,2026-01-20,17.9351,sample
000001,2026-01-21,18.1204,sample
000001,2026-01-22,18.4471,sample
000001,2026-01-23,18.449,sample
000001,2026-01-26,18.3162,sample
000001,2026-01-27,18.6196,sample
000001,2026-01-28,17.9684,sample
000001,2026-01-29,18.0198,sample
000001,2026-01-30,18.0622,sample
000001,2026-02-02,17.9111,sample
000001,2026-02-03,18.2886,sample
000001,2026-02-04,18.5585,sample
000001,2026-02-05,18.4895,sample
000001,2026-02-06,18.4692,sample
000001,2026-02-09,18.3654,sample
000001,2026-02-10,18.228,sample
000001,2026-02-11,17.8739,sample
000001,2026-02-12,18.2475,sample
000001,2026-02-13,18.5325,sample
000001,2026-02-16,18.7581,sample
000001,2026-02-17,18.4539,sample
000001,2026-02-18,19.0336,sample
000001,2026-02-19,19.6028,sample
000001,2026-02-20,19.662,sample
000001,2026-02-23,19.3993,sample
000001,2026-02-24,19.151,sample
000001,2026-02-25,19.2751,sample
000001,2026-02-26,19.015,sample
000001,2026-02-27,19.009,sample
000001,2026-03-02,19.3232,sample
000001,2026-03-03,18.8903,sample
000001,2026-03-04,19.4624,sample
000001,2026-03-05,19.9237,sample
000001,2026-03-06,19.558,sample
000001,2026-03-09,19.1472,sample
000001,2026-03-10,19.0696,sample
000001,2026-03-11,18.7785,sample
000001,2026-03-12,18.7079,sample
000001,2026-03-13,17.9874,sample
000001,2026-03-16,17.9292,sample
000001,2026-03-17,18.4177,sample
000001,2026-03-18,18.1129,sample
000001,2026-03-19,18.0423,sample
000001,2026-03-20,17.6428,sample
000001,2026-03-23,17.8152,sample
000001,2026-03-24,17.7586,sample
000001,2026-03-25,18.2791,sample
000001,2026-03-26,18.3395,sample
000001,2026-03-27,18.2408,sample
000001,2026-03-30,18.395,sample
000001,2026-03-31,18.259,sample
000001,2026-04-01,17.8958,sample
000001,2026-04-02,17.9804,sample
000001,2026-04-03,17.9369,sample
000002,2024-01-02,8.2221,sample
000002,2024-01-03,8.27,sample
000002,2024-01-04,8.2084,sample
000002,2024-01-05,8.2619,sample
000002,2024-01-08,8.4789,sample
000002,2024-01-09,8.3397,sample
000002,2024-01-10,8.5588,sample
000002,2024-01-11,8.5293,sample
000002,2024-01-12,8.4329,sample
000002,2024-01-15,8.7416,sample
000002,2024-01-16,8.7637,sample
000002,2024-01-17,8.9456,sample
000002,2024-01-18,9.0571,sample
000002,2024-01-19,8.8306,sample
000002,2024-01-22,8.8484,sample
000002,2024-01-23,8.7804,sample
000002,2024-01-24,8.6055,sample
000002,2024-01-25,8.3785,sample
000002,2024-01-26,8.393,sample
000002,2024-01-29,8.469,sample
000002,2024-01-30,8.5203,sample
000002,2024-01-31,8.4829,sample
000002,2024-02-01,8.383,sample
000002,2024-02-02,8.2606,sample
000002,2024-02-05,8.1935,sample
000002,2024-02-06,8.0682,sample
000002,2024-02-07,8.0452,sample
000002,2024-02-08,8.044,sample
000002,2024-02-09,7.9375,sample
000002,2024-02-12,7.9115,sample
000002,2024-02-13,7.8228,sample
000002,2024-02-14,7.8239,sample
000002,2024-02-15,7.8849,sample
000002,2024-02-16,7.9076,sample
000002,2024-02-19,7.9652,sample
000002,2024-02-20,7.7694,sample
000002,2024-02-21,7.7268,sample
000002,2024-02-22,7.7604,sample
000002,2024-02-23,7.8366,sample
000002,2024-02-26,7.6503,sample
000002,2024-02-27,7.6701,sample
000002,2024-02-28,7.8105,sample
000002,2024-02-29,7.7911,sample
000002,2024-03-01,7.7816,sample
000002,2024-03-04,7.8357,sample
000002,2024-03-05,7.8663,sample
000002,2024-03-06,7.9475,sample
000002,2024-03-07,7.9577,sample
000002,2024-03-08,7.9775,sample
000002,2024-03-11,7.8855,sample
000002,2024-03-12,7.8669,sample
000002,2024-03-13,8.0164,sample
000002,2024-03-14,7.9934,sample
000002,2024-03-15,7.9748,sample
000002,2024-03-18,7.9176,sample
000002,2024-03-19,8.0127,sample
000002,2024-03-20,7.9115,sample
000002,2024-03-21,8.0212,sample
000002,2024-03-22,7.9101,sample
000002,2024-03-25,7.7861,sample
000002,2024-03-26,7.8117,sample
000002,2024-03-27,7.8286,sample
000002,2024-03-28,7.8651,sample
000002,2024-03-29,7.992,sample
000002,2024-04-01,7.9441,sample
000002,2024-04-02,7.9985,sample
000002,2024-04-03,7.891,sample
000002,2024-04-04,8.0416,sample
000002,2024-04-05,8.1195,sample
000002,2024-04-08,8.1864,sample
000002,2024-04-09,8.2111,sample
000002,2024-04-10,8.116,sample
000002,2024-04-11,8.0778,sample
000002,2024-04-12,8.1402,sample
000002,2024-04-15,8.1395,sample
000002,2024-04-16,8.1562,sample
000002,2024-04-17,7.9915,sample
000002,2024-04-18,8.0148,sample
000002,2024-04-19,7.9332,sample
000002,2024-04-22,7.8059,sample
000002,2024-04-23,7.7893,sample
000002,2024-04-24,7.574,sample
000002,2024-04-25,7.6549,sample
000002,2024-04-26,7.7542,sample
000002,2024-04-29,7.7496,sample
000002,2024-04-30,7.6356,sample
000002,2024-05-01,7.5288,sample
000002,2024-05-02,7.5133,sample
000002,2024-05-03,7.2416,sample
000002,2024-05-06,7.2627,sample
000002,2024-05-07,7.3365,sample
000002,2024-05-08,7.3037,sample
000002,2024-05-09,7.251,sample
000002,2024-05-10,7.2722,sample
000002,2024-05-13,7.3119,sample
000002,2024-05-14,7.4334,sample
000002,2024-05-15,7.4369,sample
000002,2024-05-16,7.3615,sample
000002,2024-05-17,7.312,sample
000002,2024-05-20,7.3334,sample
000002,2024-05-21,7.5061,sample
000002,2024-05-22,7.4715,sample
000002,2024-05-23,7.355,sample
000002,2024-05-24,7.2605,sample
000002,2024-05-27,7.0337,sample
000002,2024-05-28,7.0699,sample
000002,2024-05-29,6.9269,sample
000002,2024-05-30,6.8001,sample
000002,2024-05-31,6.5999,sample
000002,2024-06-03,6.4906,sample
000002,2024-06-04,6.5472,sample
000002,2024-06-05,6.4197,sample
000002,2024-06-06,6.2525,sample
000002,2024-06-07,6.2705,sample
000002,2024-06-10,6.2397,sample
000002,2024-06-11,6.2814,sample
000002,2024-06-12,6.3524,sample
000002,2024-06-13,6.3529,sample
000002,2024-06-14,6.2305,sample
000002,2024-06-17,6.2201,sample
000002,2024-06-18,6.2681,sample
000002,2024-06-19,6.2145,sample
000002,2024-06-20,6.0817,sample
000002,2024-06-21,6.1835,sample
000002,2024-06-24,6.1463,sample
000002,2024-06-25,6.1098,sample
000002,2024-06-26,6.1125,sample
000002,2024-06-27,6.2082,sample
000002,2024-06-28,6.234,sample
000002,2024-07-01,6.204,sample
000002,2024-07-02,6.2688,sample
000002,2024-07-03,6.4719,sample
000002,2024-07-04,6.6079,sample
000002,2024-07-05,6.6759,sample
000002,2024-07-08,6.5649,sample
000002,2024-07-09,6.9357,sample
000002,2024-07-10,6.8124,sample
000002,2024-07-11,6.7757,sample
000002,2024-07-12,6.706,sample
000002,2024-07-15,6.8709,sample
000002,2024-07-16,6.9156,sample
000002,2024-07-17,6.769,sample
000002,2024-07-18,6.7975,sample
000002,2024-07-19,6.8546,sample
000002,2024-07-22,6.8232,sample
000002,2024-07-23,6.6997,sample
000002,2024-07-24,6.6282,sample
000002,2024-07-25,6.5861,sample
000002,2024-07-26,6.5897,sample
000002,2024-07-29,6.5396,sample
000002,2024-07-30,6.613,sample
000002,2024-07-31,6.5201,sample
000002,2024-08-01,6.3521,sample
000002,2024-08-02,6.2829,sample
000002,2024-08-05,6.4113,sample
000002,2024-08-06,6.3574,sample
000002,2024-08-07,6.5819,sample
000002,2024-08-08,6.6318,sample
000002,2024-08-09,6.5173,sample
000002,2024-08-12,6.437,sample
000002,2024-08-13,6.4618,sample
000002,2024-08-14,6.3489,sample
000002,2024-08-15,6.5764,sample
000002,2024-08-16,6.4799,sample
000002,2024-08-19,6.5474,sample
000002,2024-08-20,6.6921,sample
000002,2024-08-21,6.6825,sample
000002,2024-08-22,6.584,sample
000002,2024-08-23,6.5584,sample
000002,2024-08-26,6.5953,sample
000002,2024-08-27,6.6833,sample
000002,2024-08-28,6.6903,sample
000002,2024-08-29,6.5511,sample
000002,2024-08-30,6.5566,sample
000002,2024-09-02,6.4917,sample
000002,2024-09-03,6.2804,sample
000002,2024-09-04,6.2159,sample
000002,2024-09-05,6.0836,sample
000002,2024-09-06,6.1384,sample
000002,2024-09-09,6.3186,sample
000002,2024-09-10,6.496,sample
000002,2024-09-11,6.4415,sample
000002,2024-09-12,6.3976,sample
000002,2024-09-13,6.465,sample
000002,2024-09-16,6.5692,sample
000002,2024-09-17,6.5292,sample
000002,2024-09-18,6.5166,sample
000002,2024-09-19,6.7336,sample
000002,2024-09-20,6.7241,sample
000002,2024-09-23,6.6765,sample
000002,2024-09-24,6.6898,sample
000002,2024-09-25,6.7493,sample
