symbol,day,close,source
BNBUSDT,2023-10-14,206.5,binance
BNBUSDT,2023-10-15,209.7,binance
BNBUSDT,2023-10-16,214.6,binance
BNBUSDT,2023-10-17,211.4,binance
BNBUSDT,2023-10-18,210.2,binance
BNBUSDT,2023-10-19,211.2,binance
BNBUSDT,2023-10-20,212.1,binance
BNBUSDT,2023-10-21,214.2,binance
BNBUSDT,2023-10-22,217.8,binance
BNBUSDT,2023-10-23,228.5,binance
BNBUSDT,2023-10-24,225.2,binance
BNBUSDT,2023-10-25,222.1,binance
BNBUSDT,2023-10-26,223.2,binance
BNBUSDT,2023-10-27,224.1,binance
BNBUSDT,2023-10-28,225.7,binance
BNBUSDT,2023-10-29,227.1,binance
BNBUSDT,2023-10-30,228.0,binance
BNBUSDT,2023-10-31,226.2,binance
BNBUSDT,2023-11-01,227.9,binance
BNBUSDT,2023-11-02,231.9,binance
BNBUSDT,2023-11-03,230.2,binance
BNBUSDT,2023-11-04,237.1,binance
BNBUSDT,2023-11-05,244.0,binance
BNBUSDT,2023-11-06,255.1,binance
BNBUSDT,2023-11-07,246.2,binance
BNBUSDT,2023-11-08,246.7,binance
BNBUSDT,2023-11-09,251.6,binance
BNBUSDT,2023-11-10,251.0,binance
BNBUSDT,2023-11-11,251.5,binance
BNBUSDT,2023-11-12,247.4,binance
BNBUSDT,2023-11-13,241.1,binance
BNBUSDT,2023-11-14,242.3,binance
BNBUSDT,2023-11-15,253.7,binance
BNBUSDT,2023-11-16,242.7,binance
BNBUSDT,2023-11-17,244.9,binance
BNBUSDT,2023-11-18,244.8,binance
BNBUSDT,2023-11-19,246.4,binance
BNBUSDT,2023-11-20,253.1,binance
BNBUSDT,2023-11-21,225.5,binance
BNBUSDT,2023-11-22,236.1,binance
BNBUSDT,2023-11-23,233.8,binance
BNBUSDT,2023-11-24,232.7,binance
BNBUSDT,2023-11-25,234.4,binance
BNBUSDT,2023-11-26,231.7,binance
BNBUSDT,2023-11-27,227.2,binance
BNBUSDT,2023-11-28,229.6,binance
BNBUSDT,2023-11-29,227.3,binance
BNBUSDT,2023-11-30,227.6,binance
BNBUSDT,2023-12-01,228.5,binance
BNBUSDT,2023-12-02,229.0,binance
BNBUSDT,2023-12-03,228.1,binance
BNBUSDT,2023-12-04,233.5,binance
BNBUSDT,2023-12-05,231.2,binance
BNBUSDT,2023-12-06,229.4,binance
BNBUSDT,2023-12-07,232.6,binance
BNBUSDT,2023-12-08,238.9,binance
BNBUSDT,2023-12-09,237.7,binance
BNBUSDT,2023-12-10,239.8,binance
BNBUSDT,2023-12-11,246.4,binance
BNBUSDT,2023-12-12,254.6,binance
BNBUSDT,2023-12-13,252.0,binance
BNBUSDT,2023-12-14,253.3,binance
BNBUSDT,2023-12-15,244.9,binance
BNBUSDT,2023-12-16,244.4,binance
BNBUSDT,2023-12-17,238.8,binance
BNBUSDT,2023-12-18,241.7,binance
BNBUSDT,2023-12-19,252.9,binance
BNBUSDT,2023-12-20,260.3,binance
BNBUSDT,2023-12-21,272.1,binance
BNBUSDT,2023-12-22,271.1,binance
BNBUSDT,2023-12-23,271.0,binance
BNBUSDT,2023-12-24,264.5,binance
BNBUSDT,2023-12-25,266.9,binance
BNBUSDT,2023-12-26,297.7,binance
BNBUSDT,2023-12-27,324.1,binance
BNBUSDT,2023-12-28,322.6,binance
BNBUSDT,2023-12-29,313.7,binance
BNBUSDT,2023-12-30,317.1,binance
BNBUSDT,2023-12-31,311.8,binance
BNBUSDT,2024-01-01,313.5,binance
BNBUSDT,2024-01-02,312.2,binance
BNBUSDT,2024-01-03,315.8,binance
BNBUSDT,2024-01-04,323.7,binance
BNBUSDT,2024-01-05,317.5,binance
BNBUSDT,2024-01-06,307.5,binance
BNBUSDT,2024-01-07,302.4,binance
BNBUSDT,2024-01-08,303.7,binance
BNBUSDT,2024-01-09,301.1,binance
BNBUSDT,2024-01-10,305.8,binance
BNBUSDT,2024-01-11,308.2,binance
BNBUSDT,2024-01-12,296.6,binance
BNBUSDT,2024-01-13,302.2,binance
BNBUSDT,2024-01-14,299.5,binance
BNBUSDT,2024-01-15,317.5,binance
BNBUSDT,2024-01-16,315.2,binance
BNBUSDT,2024-01-17,309.4,binance
BNBUSDT,2024-01-18,313.0,binance
BNBUSDT,2024-01-19,314.7,binance
BNBUSDT,2024-01-20,317.2,binance
BNBUSDT,2024-01-21,318.6,binance
BNBUSDT,2024-01-22,305.9,binance
BNBUSDT,2024-01-23,298.8,binance
BNBUSDT,2024-01-24,293.1,binance
BNBUSDT,2024-01-25,292.1,binance
BNBUSDT,2024-01-26,302.2,binance
BNBUSDT,2024-01-27,305.6,binance
BNBUSDT,2024-01-28,305.3,binance
BNBUSDT,2024-01-29,310.7,binance
BNBUSDT,2024-01-30,307.6,binance
BNBUSDT,2024-01-31,300.5,binance
BNBUSDT,2024-02-01,300.2,binance
BNBUSDT,2024-02-02,301.4,binance
BNBUSDT,2024-02-03,299.7,binance
BNBUSDT,2024-02-04,304.7,binance
BNBUSDT,2024-02-05,301.2,binance
BNBUSDT,2024-02-06,302.7,binance
BNBUSDT,2024-02-07,307.3,binance
BNBUSDT,2024-02-08,319.2,binance
BNBUSDT,2024-02-09,324.0,binance
BNBUSDT,2024-02-10,323.0,binance
BNBUSDT,2024-02-11,320.7,binance
BNBUSDT,2024-02-12,327.8,binance
BNBUSDT,2024-02-13,324.7,binance
BNBUSDT,2024-02-14,333.9,binance
BNBUSDT,2024-02-15,354.2,binance
BNBUSDT,2024-02-16,360.4,binance
BNBUSDT,2024-02-17,352.9,binance
BNBUSDT,2024-02-18,349.8,binance
BNBUSDT,2024-02-19,351.6,binance
BNBUSDT,2024-02-20,354.6,binance
BNBUSDT,2024-02-21,379.2,binance
BNBUSDT,2024-02-22,382.6,binance
BNBUSDT,2024-02-23,375.5,binance
BNBUSDT,2024-02-24,381.7,binance
BNBUSDT,2024-02-25,388.5,binance
BNBUSDT,2024-02-26,401.6,binance
BNBUSDT,2024-02-27,394.6,binance
BNBUSDT,2024-02-28,414.6,binance
BNBUSDT,2024-02-29,399.4,binance
BNBUSDT,2024-03-01,407.4,binance
BNBUSDT,2024-03-02,410.9,binance
BNBUSDT,2024-03-03,414.5,binance
BNBUSDT,2024-03-04,418.4,binance
BNBUSDT,2024-03-05,394.1,binance
BNBUSDT,2024-03-06,429.4,binance
BNBUSDT,2024-03-07,474.6,binance
BNBUSDT,2024-03-08,485.8,binance
BNBUSDT,2024-03-09,488.3,binance
BNBUSDT,2024-03-10,528.9,binance
BNBUSDT,2024-03-11,523.0,binance
BNBUSDT,2024-03-12,537.5,binance
BNBUSDT,2024-03-13,630.5,binance
BNBUSDT,2024-03-14,603.2,binance
BNBUSDT,2024-03-15,632.7,binance
BNBUSDT,2024-03-16,576.4,binance
BNBUSDT,2024-03-17,571.7,binance
BNBUSDT,2024-03-18,555.4,binance
BNBUSDT,2024-03-19,507.7,binance
BNBUSDT,2024-03-20,556.8,binance
BNBUSDT,2024-03-21,553.8,binance
BNBUSDT,2024-03-22,553.8,binance
BNBUSDT,2024-03-23,551.9,binance
BNBUSDT,2024-03-24,567.7,binance
BNBUSDT,2024-03-25,587.0,binance
BNBUSDT,2024-03-26,580.4,binance
BNBUSDT,2024-03-27,574.3,binance
BNBUSDT,2024-03-28,583.4,binance
BNBUSDT,2024-03-29,612.5,binance
BNBUSDT,2024-03-30,600.7,binance
BNBUSDT,2024-03-31,606.7,binance
BNBUSDT,2024-04-01,575.8,binance
BNBUSDT,2024-04-02,551.4,binance
BNBUSDT,2024-04-03,561.5,binance
BNBUSDT,2024-04-04,585.5,binance
BNBUSDT,2024-04-05,577.8,binance
BNBUSDT,2024-04-06,585.4,binance
BNBUSDT,2024-04-07,583.9,binance
BNBUSDT,2024-04-08,586.4,binance
BNBUSDT,2024-04-09,580.5,binance
BNBUSDT,2024-04-10,609.7,binance
BNBUSDT,2024-04-11,604.6,binance
BNBUSDT,2024-04-12,595.6,binance
BNBUSDT,2024-04-13,553.1,binance
BNBUSDT,2024-04-14,566.4,binance
BNBUSDT,2024-04-15,552.7,binance
BNBUSDT,2024-04-16,537.6,binance
BNBUSDT,2024-04-17,534.1,binance
BNBUSDT,2024-04-18,552.1,binance
BNBUSDT,2024-04-19,554.0,binance
BNBUSDT,2024-04-20,570.9,binance
BNBUSDT,2024-04-21,579.6,binance
BNBUSDT,2024-04-22,604.5,binance
BNBUSDT,2024-04-23,606.2,binance
BNBUSDT,2024-04-24,608.8,binance
BNBUSDT,2024-04-25,613.2,binance
BNBUSDT,2024-04-26,598.0,binance
BNBUSDT,2024-04-27,596.2,binance
BNBUSDT,2024-04-28,600.2,binance
BNBUSDT,2024-04-29,592.8,binance
BNBUSDT,2024-04-30,578.4,binance
BNBUSDT,2024-05-01,561.8,binance
BNBUSDT,2024-05-02,560.5,binance
BNBUSDT,2024-05-03,587.0,binance
BNBUSDT,2024-05-04,585.7,binance
BNBUSDT,2024-05-05,592.0,binance
BNBUSDT,2024-05-06,588.2,binance
BNBUSDT,2024-05-07,576.5,binance
BNBUSDT,2024-05-08,588.6,binance
BNBUSDT,2024-05-09,596.8,binance
BNBUSDT,2024-05-10,585.6,binance
BNBUSDT,2024-05-11,592.2,binance
BNBUSDT,2024-05-12,594.8,binance
BNBUSDT,2024-05-13,591.7,binance
BNBUSDT,2024-05-14,567.1,binance
BNBUSDT,2024-05-15,581.0,binance
BNBUSDT,2024-05-16,569.2,binance
BNBUSDT,2024-05-17,580.9,binance
BNBUSDT,2024-05-18,580.3,binance
BNBUSDT,2024-05-19,574.5,binance
BNBUSDT,2024-05-20,599.6,binance
BNBUSDT,2024-05-21,618.5,binance
BNBUSDT,2024-05-22,614.8,binance
BNBUSDT,2024-05-23,599.3,binance
BNBUSDT,2024-05-24,600.3,binance
BNBUSDT,2024-05-25,602.4,binance
BNBUSDT,2024-05-26,600.2,binance
BNBUSDT,2024-05-27,603.9,binance
BNBUSDT,2024-05-28,601.7,binance
BNBUSDT,2024-05-29,595.7,binance
BNBUSDT,2024-05-30,595.1,binance
BNBUSDT,2024-05-31,593.7,binance
BNBUSDT,2024-06-01,601.9,binance
BNBUSDT,2024-06-02,602.9,binance
BNBUSDT,2024-06-03,626.4,binance
BNBUSDT,2024-06-04,685.7,binance
BNBUSDT,2024-06-05,698.8,binance
BNBUSDT,2024-06-06,711.2,binance
BNBUSDT,2024-06-07,684.0,binance
BNBUSDT,2024-06-08,682.7,binance
BNBUSDT,2024-06-09,673.0,binance
BNBUSDT,2024-06-10,625.1,binance
BNBUSDT,2024-06-11,602.5,binance
BNBUSDT,2024-06-12,619.4,binance
BNBUSDT,2024-06-13,599.8,binance
BNBUSDT,2024-06-14,603.3,binance
BNBUSDT,2024-06-15,608.2,binance
BNBUSDT,2024-06-16,610.8,binance
BNBUSDT,2024-06-17,604.3,binance
BNBUSDT,2024-06-18,588.6,binance
BNBUSDT,2024-06-19,599.3,binance
BNBUSDT,2024-06-20,587.7,binance
BNBUSDT,2024-06-21,586.1,binance
BNBUSDT,2024-06-22,591.1,binance
BNBUSDT,2024-06-23,577.5,binance
BNBUSDT,2024-06-24,568.1,binance
BNBUSDT,2024-06-25,578.2,binance
BNBUSDT,2024-06-26,573.0,binance
BNBUSDT,2024-06-27,581.7,binance
BNBUSDT,2024-06-28,567.4,binance
BNBUSDT,2024-06-29,570.0,binance
BNBUSDT,2024-06-30,582.2,binance
BNBUSDT,2024-07-01,576.9,binance
BNBUSDT,2024-07-02,580.1,binance
BNBUSDT,2024-07-03,556.7,binance
BNBUSDT,2024-07-04,513.6,binance
BNBUSDT,2024-07-05,497.7,binance
BNBUSDT,2024-07-06,526.0,binance
BNBUSDT,2024-07-07,490.7,binance
BNBUSDT,2024-07-08,510.6,binance
BNBUSDT,2024-07-09,516.9,binance
BNBUSDT,2024-07-10,524.7,binance
BNBUSDT,2024-07-11,524.8,binance
BNBUSDT,2024-07-12,533.8,binance
BNBUSDT,2024-07-13,532.4,binance
BNBUSDT,2024-07-14,544.8,binance
BNBUSDT,2024-07-15,585.3,binance
BNBUSDT,2024-07-16,576.2,binance
BNBUSDT,2024-07-17,568.9,binance
BNBUSDT,2024-07-18,571.9,binance
BNBUSDT,2024-07-19,593.4,binance
BNBUSDT,2024-07-20,593.1,binance
BNBUSDT,2024-07-21,602.5,binance
BNBUSDT,2024-07-22,587.2,binance
BNBUSDT,2024-07-23,581.9,binance
BNBUSDT,2024-07-24,574.9,binance
BNBUSDT,2024-07-25,570.6,binance
BNBUSDT,2024-07-26,580.9,binance
BNBUSDT,2024-07-27,581.6,binance
BNBUSDT,2024-07-28,583.9,binance
BNBUSDT,2024-07-29,574.3,binance
BNBUSDT,2024-07-30,588.2,binance
BNBUSDT,2024-07-31,576.5,binance
BNBUSDT,2024-08-01,575.1,binance
BNBUSDT,2024-08-02,542.9,binance
BNBUSDT,2024-08-03,529.6,binance
BNBUSDT,2024-08-04,496.9,binance
BNBUSDT,2024-08-05,464.2,binance
BNBUSDT,2024-08-06,484.8,binance
BNBUSDT,2024-08-07,475.0,binance
BNBUSDT,2024-08-08,517.1,binance
BNBUSDT,2024-08-09,508.7,binance
BNBUSDT,2024-08-10,523.1,binance
BNBUSDT,2024-08-11,503.4,binance
BNBUSDT,2024-08-12,518.2,binance
BNBUSDT,2024-08-13,524.2,binance
BNBUSDT,2024-08-14,523.4,binance
BNBUSDT,2024-08-15,519.2,binance
BNBUSDT,2024-08-16,519.7,binance
BNBUSDT,2024-08-17,541.6,binance
BNBUSDT,2024-08-18,531.2,binance
BNBUSDT,2024-08-19,558.4,binance
BNBUSDT,2024-08-20,569.4,binance
BNBUSDT,2024-08-21,570.1,binance
BNBUSDT,2024-08-22,582.9,binance
BNBUSDT,2024-08-23,591.7,binance
BNBUSDT,2024-08-24,580.5,binance
BNBUSDT,2024-08-25,573.9,binance
BNBUSDT,2024-08-26,548.2,binance
BNBUSDT,2024-08-27,533.3,binance
BNBUSDT,2024-08-28,537.0,binance
BNBUSDT,2024-08-29,536.4,binance
BNBUSDT,2024-08-30,535.2,binance
BNBUSDT,2024-08-31,532.9,binance
BNBUSDT,2024-09-01,512.4,binance
BNBUSDT,2024-09-02,526.3,binance
BNBUSDT,2024-09-03,518.7,binance
BNBUSDT,2024-09-04,507.6,binance
BNBUSDT,2024-09-05,502.4,binance
BNBUSDT,2024-09-06,487.2,binance
BNBUSDT,2024-09-07,493.5,binance
BNBUSDT,2024-09-08,503.1,binance
BNBUSDT,2024-09-09,518.7,binance
BNBUSDT,2024-09-10,517.0,binance
BNBUSDT,2024-09-11,530.1,binance
BNBUSDT,2024-09-12,544.5,binance
BNBUSDT,2024-09-13,556.4,binance
BNBUSDT,2024-09-14,553.3,binance
BNBUSDT,2024-09-15,553.4,binance
BNBUSDT,2024-09-16,533.7,binance
BNBUSDT,2024-09-17,546.2,binance
BNBUSDT,2024-09-18,559.5,binance
BNBUSDT,2024-09-19,567.0,binance
BNBUSDT,2024-09-20,569.0,binance
BNBUSDT,2024-09-21,588.6,binance
BNBUSDT,2024-09-22,588.7,binance
BNBUSDT,2024-09-23,604.5,binance
BNBUSDT,2024-09-24,605.9,binance
BNBUSDT,2024-09-25,587.4,binance
BNBUSDT,2024-09-26,596.3,binance
BNBUSDT,2024-09-27,606.8,binance
BNBUSDT,2024-09-28,601.1,binance
BNBUSDT,2024-09-29,595.6,binance
BNBUSDT,2024-09-30,567.4,binance
BNBUSDT,2024-10-01,547.3,binance
BNBUSDT,2024-10-02,542.5,binance
BNBUSDT,2024-10-03,544.8,binance
BNBUSDT,2024-10-04,555.3,binance
BNBUSDT,2024-10-05,563.0,binance
BNBUSDT,2024-10-06,570.3,binance
BNBUSDT,2024-10-07,564.3,binance
BNBUSDT,2024-10-08,580.8,binance
BNBUSDT,2024-10-09,570.7,binance
BNBUSDT,2024-10-10,563.9,binance
BNBUSDT,2024-10-11,573.6,binance
BNBUSDT,2024-10-12,576.6,binance
BNBUSDT,2024-10-13,572.2,binance
BNBUSDT,2024-10-14,589.1,binance
BNBUSDT,2024-10-15,594.5,binance
BNBUSDT,2024-10-16,600.9,binance
BNBUSDT,2024-10-17,592.9,binance
BNBUSDT,2024-10-18,599.2,binance
BNBUSDT,2024-10-19,597.7,binance
BNBUSDT,2024-10-20,605.9,binance
BNBUSDT,2024-10-21,598.8,binance
BNBUSDT,2024-10-22,593.8,binance
BNBUSDT,2024-10-23,584.9,binance
BNBUSDT,2024-10-24,594.5,binance
BNBUSDT,2024-10-25,575.3,binance
BNBUSDT,2024-10-26,583.4,binance
BNBUSDT,2024-10-27,589.2,binance
BNBUSDT,2024-10-28,601.1,binance
BNBUSDT,2024-10-29,606.3,binance
BNBUSDT,2024-10-30,595.6,binance
BNBUSDT,2024-10-31,576.6,binance
BNBUSDT,2024-11-01,573.1,binance
BNBUSDT,2024-11-02,568.6,binance
BNBUSDT,2024-11-03,557.7,binance
BNBUSDT,2024-11-04,552.5,binance
BNBUSDT,2024-11-05,563.21,binance
BNBUSDT,2024-11-06,592.22,binance
BNBUSDT,2024-11-07,598.26,binance
BNBUSDT,2024-11-08,597.82,binance
BNBUSDT,2024-11-09,624.66,binance
BNBUSDT,2024-11-10,627.33,binance
BNBUSDT,2024-11-11,659.63,binance
BNBUSDT,2024-11-12,625.33,binance
BNBUSDT,2024-11-13,620.68,binance
BNBUSDT,2024-11-14,622.3,binance
BNBUSDT,2024-11-15,619.37,binance
BNBUSDT,2024-11-16,622.69,binance
BNBUSDT,2024-11-17,618.9,binance
BNBUSDT,2024-11-18,618.93,binance
BNBUSDT,2024-11-19,615.5,binance
BNBUSDT,2024-11-20,605.39,binance
BNBUSDT,2024-11-21,621.86,binance
BNBUSDT,2024-11-22,633.0,binance
BNBUSDT,2024-11-23,650.42,binance
BNBUSDT,2024-11-24,659.65,binance
BNBUSDT,2024-11-25,636.2,binance
BNBUSDT,2024-11-26,613.51,binance
BNBUSDT,2024-11-27,644.14,binance
BNBUSDT,2024-11-28,653.83,binance
BNBUSDT,2024-11-29,654.67,binance
BNBUSDT,2024-11-30,653.43,binance
BNBUSDT,2024-12-01,655.99,binance
BNBUSDT,2024-12-02,647.82,binance
BNBUSDT,2024-12-03,734.64,binance
BNBUSDT,2024-12-04,739.53,binance
BNBUSDT,2024-12-05,717.1,binance
BNBUSDT,2024-12-06,730.22,binance
BNBUSDT,2024-12-07,749.72,binance
BNBUSDT,2024-12-08,742.0,binance
BNBUSDT,2024-12-09,689.19,binance
BNBUSDT,2024-12-10,676.8,binance
BNBUSDT,2024-12-11,711.21,binance
BNBUSDT,2024-12-12,705.77,binance
BNBUSDT,2024-12-13,725.72,binance
BNBUSDT,2024-12-14,715.79,binance
BNBUSDT,2024-12-15,718.87,binance
BNBUSDT,2024-12-16,720.58,binance
BNBUSDT,2024-12-17,717.69,binance
BNBUSDT,2024-12-18,686.38,binance
BNBUSDT,2024-12-19,665.62,binance
BNBUSDT,2024-12-20,678.6,binance
BNBUSDT,2024-12-21,663.49,binance
BNBUSDT,2024-12-22,649.77,binance
BNBUSDT,2024-12-23,694.16,binance
BNBUSDT,2024-12-24,696.9,binance
BNBUSDT,2024-12-25,702.72,binance
