symbol,day,close,source
AAPL,2024-03-27,170.2773,sample
AAPL,2024-03-28,167.882,sample
AAPL,2024-03-29,170.6178,sample
AAPL,2024-04-01,171.949,sample
AAPL,2024-04-02,171.6891,sample
AAPL,2024-04-03,172.1313,sample
AAPL,2024-04-04,174.9916,sample
AAPL,2024-04-05,177.5689,sample
AAPL,2024-04-08,179.7699,sample
AAPL,2024-04-09,178.253,sample
AAPL,2024-04-10,183.5011,sample
AAPL,2024-04-11,182.5044,sample
AAPL,2024-04-12,185.2853,sample
AAPL,2024-04-15,186.4735,sample
AAPL,2024-04-16,186.3963,sample
AAPL,2024-04-17,188.656,sample
AAPL,2024-04-18,186.205,sample
AAPL,2024-04-19,180.9227,sample
AAPL,2024-04-22,184.8367,sample
AAPL,2024-04-23,186.6991,sample
AAPL,2024-04-24,186.7195,sample
AAPL,2024-04-25,187.82,sample
AAPL,2024-04-26,186.1728,sample
AAPL,2024-04-29,190.7259,sample
AAPL,2024-04-30,191.2519,sample
AAPL,2024-05-01,188.9274,sample
AAPL,2024-05-02,192.0161,sample
AAPL,2024-05-03,195.3595,sample
AAPL,2024-05-06,200.1368,sample
AAPL,2024-05-07,194.8552,sample
AAPL,2024-05-08,194.072,sample
AAPL,2024-05-09,192.7409,sample
AAPL,2024-05-10,194.3693,sample
AAPL,2024-05-13,197.7994,sample
AAPL,2024-05-14,196.6492,sample
AAPL,2024-05-15,195.7336,sample
AAPL,2024-05-16,196.7296,sample
AAPL,2024-05-17,198.8852,sample
AAPL,2024-05-20,202.5759,sample
AAPL,2024-05-21,198.3067,sample
AAPL,2024-05-22,194.4742,sample
AAPL,2024-05-23,194.5248,sample
AAPL,2024-05-24,192.8878,sample
AAPL,2024-05-27,196.6362,sample
AAPL,2024-05-28,195.2381,sample
AAPL,2024-05-29,196.7656,sample
AAPL,2024-05-30,194.9516,sample
AAPL,2024-05-31,201.8877,sample
AAPL,2024-06-03,200.049,sample
AAPL,2024-06-04,198.2305,sample
AAPL,2024-06-05,204.3935,sample
AAPL,2024-06-06,210.8263,sample
AAPL,2024-06-07,209.6968,sample
AAPL,2024-06-10,208.0714,sample
AAPL,2024-06-11,208.4502,sample
AAPL,2024-06-12,208.5688,sample
AAPL,2024-06-13,208.579,sample
AAPL,2024-06-14,208.5874,sample
AAPL,2024-06-17,212.6147,sample
AAPL,2024-06-18,209.9307,sample
AAPL,2024-06-19,216.5768,sample
AAPL,2024-06-20,210.3906,sample
AAPL,2024-06-21,205.2233,sample
AAPL,2024-06-24,208.212,sample
AAPL,2024-06-25,209.4208,sample
AAPL,2024-06-26,213.0774,sample
AAPL,2024-06-27,217.7877,sample
AAPL,2024-06-28,218.3738,sample
AAPL,2024-07-01,212.501,sample
AAPL,2024-07-02,214.8069,sample
AAPL,2024-07-03,214.1209,sample
AAPL,2024-07-04,215.2108,sample
AAPL,2024-07-05,210.7216,sample
AAPL,2024-07-08,209.1589,sample
AAPL,2024-07-09,210.5018,sample
AAPL,2024-07-10,211.1542,sample
AAPL,2024-07-11,210.1512,sample
AAPL,2024-07-12,212.661,sample
AAPL,2024-07-15,212.1182,sample
AAPL,2024-07-16,213.4363,sample
AAPL,2024-07-17,212.4524,sample
AAPL,2024-07-18,211.9974,sample
AAPL,2024-07-19,204.4128,sample
AAPL,2024-07-22,206.3733,sample
AAPL,2024-07-23,209.1481,sample
AAPL,2024-07-24,206.7,sample
AAPL,2024-07-25,202.1122,sample
AAPL,2024-07-26,203.6635,sample
AAPL,2024-07-29,203.8074,sample
AAPL,2024-07-30,203.3149,sample
AAPL,2024-07-31,204.6712,sample
AAPL,2024-08-01,202.3171,sample
AAPL,2024-08-02,199.8821,sample
AAPL,2024-08-05,198.5741,sample
AAPL,2024-08-06,196.4911,sample
AAPL,2024-08-07,199.9685,sample
AAPL,2024-08-08,203.5013,sample
AAPL,2024-08-09,202.4233,sample
AAPL,2024-08-12,202.7919,sample
AAPL,2024-08-13,209.4575,sample
AAPL,2024-08-14,208.591,sample
AAPL,2024-08-15,207.2783,sample
AAPL,2024-08-16,209.4004,sample
AAPL,2024-08-19,212.5125,sample
AAPL,2024-08-20,212.3189,sample
AAPL,2024-08-21,213.5691,sample
AAPL,2024-08-22,212.621,sample
AAPL,2024-08-23,208.5271,sample
AAPL,2024-08-26,209.4348,sample
AAPL,2024-08-27,212.9097,sample
AAPL,2024-08-28,209.5164,sample
AAPL,2024-08-29,211.0189,sample
AAPL,2024-08-30,205.9323,sample
AAPL,2024-09-02,206.2021,sample
AAPL,2024-09-03,207.6676,sample
AAPL,2024-09-04,211.9447,sample
AAPL,2024-09-05,211.922,sample
AAPL,2024-09-06,209.5133,sample
AAPL,2024-09-09,207.8167,sample
AAPL,2024-09-10,211.0003,sample
AAPL,2024-09-11,207.6179,sample
AAPL,2024-09-12,211.808,sample
AAPL,2024-09-13,204.8662,sample
AAPL,2024-09-16,201.046,sample
AAPL,2024-09-17,203.1177,sample
AAPL,2024-09-18,204.7942,sample
AAPL,2024-09-19,202.9683,sample
AAPL,2024-09-20,202.6118,sample
AAPL,2024-09-23,200.2429,sample
AAPL,2024-09-24,200.2454,sample
AAPL,2024-09-25,203.8618,sample
AAPL,2024-09-26,198.8108,sample
AAPL,2024-09-27,201.5949,sample
AAPL,2024-09-30,202.8876,sample
AAPL,2024-10-01,202.7937,sample
AAPL,2024-10-02,207.268,sample
AAPL,2024-10-03,210.6512,sample
AAPL,2024-10-04,210.8616,sample
AAPL,2024-10-07,214.5971,sample
AAPL,2024-10-08,210.6345,sample
AAPL,2024-10-09,208.1439,sample
AAPL,2024-10-10,212.506,sample
AAPL,2024-10-11,215.9245,sample
AAPL,2024-10-14,214.8974,sample
AAPL,2024-10-15,210.9456,sample
AAPL,2024-10-16,212.5915,sample
AAPL,2024-10-17,209.9933,sample
AAPL,2024-10-18,202.9123,sample
AAPL,2024-10-21,202.1287,sample
AAPL,2024-10-22,199.125,sample
AAPL,2024-10-23,201.8906,sample
AAPL,2024-10-24,197.3949,sample
AAPL,2024-10-25,194.6063,sample
AAPL,2024-10-28,198.3092,sample
AAPL,2024-10-29,197.2405,sample
AAPL,2024-10-30,200.9993,sample
AAPL,2024-10-31,204.4873,sample
AAPL,2024-11-01,201.5909,sample
AAPL,2024-11-04,205.1003,sample
AAPL,2024-11-05,207.791,sample
AAPL,2024-11-06,205.9782,sample
AAPL,2024-11-07,202.0123,sample
AAPL,2024-11-08,205.151,sample
AAPL,2024-11-11,202.0803,sample
AAPL,2024-11-12,206.4934,sample
AAPL,2024-11-13,208.9567,sample
AAPL,2024-11-14,205.7229,sample
AAPL,2024-11-15,198.5146,sample
AAPL,2024-11-18,197.5468,sample
AAPL,2024-11-19,199.1973,sample
AAPL,2024-11-20,195.3611,sample
AAPL,2024-11-21,196.1529,sample
AAPL,2024-11-22,191.8822,sample
AAPL,2024-11-25,195.596,sample
AAPL,2024-11-26,196.244,sample
AAPL,2024-11-27,203.3126,sample
AAPL,2024-11-28,204.4666,sample
AAPL,2024-11-29,210.1239,sample
AAPL,2024-12-02,214.2934,sample
AAPL,2024-12-03,216.0002,sample
AAPL,2024-12-04,211.0832,sample
AAPL,2024-12-05,212.5416,sample
AAPL,2024-12-06,210.6066,sample
AAPL,2024-12-09,211.857,sample
AAPL,2024-12-10,209.2462,sample
AAPL,2024-12-11,211.629,sample
AAPL,2024-12-12,211.2747,sample
AAPL,2024-12-13,210.3816,sample
AAPL,2024-12-16,210.7523,sample
AAPL,2024-12-17,201.4267,sample
AAPL,2024-12-18,203.8737,sample
AAPL,2024-12-19,203.4653,sample
AAPL,2024-12-20,208.9096,sample
AAPL,2024-12-23,210.3093,sample
AAPL,2024-12-24,215.5909,sample
AAPL,2024-12-25,212.9085,sample
AAPL,2024-12-26,212.1272,sample
AAPL,2024-12-27,209.7722,sample
AAPL,2024-12-30,211.5068,sample
AAPL,2024-12-31,213.9975,sample
AAPL,2025-01-01,208.3617,sample
AAPL,2025-01-02,210.1527,sample
AAPL,2025-01-03,207.9681,sample
AAPL,2025-01-06,204.1996,sample
AAPL,2025-01-07,200.8833,sample
AAPL,2025-01-08,202.0402,sample
AAPL,2025-01-09,200.2146,sample
AAPL,2025-01-10,200.9133,sample
AAPL,2025-01-13,199.7274,sample
AAPL,2025-01-14,199.0168,sample
AAPL,2025-01-15,194.8586,sample
AAPL,2025-01-16,193.5775,sample
AAPL,2025-01-17,196.7585,sample
AAPL,2025-01-20,197.9292,sample
AAPL,2025-01-21,200.6537,sample
AAPL,2025-01-22,200.2592,sample
AAPL,2025-01-23,204.9887,sample
AAPL,2025-01-24,201.7403,sample
AAPL,2025-01-27,206.2015,sample
AAPL,2025-01-28,210.356,sample
AAPL,2025-01-29,207.1761,sample
AAPL,2025-01-30,209.8719,sample
AAPL,2025-01-31,209.211,sample
AAPL,2025-02-03,212.4212,sample
AAPL,2025-02-04,215.1758,sample
AAPL,2025-02-05,219.4292,sample
AAPL,2025-02-06,216.7038,sample
AAPL,2025-02-07,211.6713,sample
AAPL,2025-02-10,209.7331,sample
AAPL,2025-02-11,206.6968,sample
AAPL,2025-02-12,205.9946,sample
AAPL,2025-02-13,205.347,sample
AAPL,2025-02-14,203.4567,sample
AAPL,2025-02-17,206.9685,sample
AAPL,2025-02-18,209.2676,sample
AAPL,2025-02-19,211.5972,sample
AAPL,2025-02-20,209.3818,sample
AAPL,2025-02-21,209.0056,sample
AAPL,2025-02-24,214.0035,sample
AAPL,2025-02-25,210.8872,sample
AAPL,2025-02-26,210.2781,sample
AAPL,2025-02-27,211.6186,sample
AAPL,2025-02-28,210.9559,sample
AAPL,2025-03-03,216.5874,sample
AAPL,2025-03-04,215.0055,sample
AAPL,2025-03-05,217.0939,sample
AAPL,2025-03-06,215.3723,sample
AAPL,2025-03-07,214.2049,sample
AAPL,2025-03-10,213.6803,sample
AAPL,2025-03-11,217.1881,sample
AAPL,2025-03-12,217.2191,sample
AAPL,2025-03-13,221.2346,sample
AAPL,2025-03-14,222.3385,sample
AAPL,2025-03-17,221.0615,sample
AAPL,2025-03-18,218.8016,sample
AAPL,2025-03-19,212.6371,sample
AAPL,2025-03-20,212.8885,sample
AAPL,2025-03-21,215.3139,sample
AAPL,2025-03-24,215.1025,sample
AAPL,2025-03-25,215.8508,sample
AAPL,2025-03-26,220.5182,sample
AAPL,2025-03-27,220.6733,sample
AAPL,2025-03-28,221.2288,sample
AAPL,2025-03-31,221.3001,sample
AAPL,2025-04-01,222.024,sample
AAPL,2025-04-02,217.2299,sample
AAPL,2025-04-03,213.2445,sample
AAPL,2025-04-04,209.8081,sample
AAPL,2025-04-07,211.8882,sample
AAPL,2025-04-08,208.9488,sample
AAPL,2025-04-09,207.6498,sample
AAPL,2025-04-10,210.0619,sample
AAPL,2025-04-11,206.7102,sample
AAPL,2025-04-14,202.2236,sample
AAPL,2025-04-15,197.7071,sample
AAPL,2025-04-16,202.6198,sample
AAPL,2025-04-17,202.0017,sample
AAPL,2025-04-18,199.7378,sample
AAPL,2025-04-21,191.6016,sample
AAPL,2025-04-22,192.3805,sample
AAPL,2025-04-23,190.2878,sample
AAPL,2025-04-24,186.1259,sample
AAPL,2025-04-25,190.5252,sample
AAPL,2025-04-28,192.8794,sample
AAPL,2025-04-29,191.9368,sample
AAPL,2025-04-30,187.4561,sample
AAPL,2025-05-01,193.0329,sample
AAPL,2025-05-02,196.8819,sample
AAPL,2025-05-05,201.3013,sample
AAPL,2025-05-06,203.6069,sample
AAPL,2025-05-07,203.4493,sample
AAPL,2025-05-08,201.9338,sample
AAPL,2025-05-09,201.5953,sample
AAPL,2025-05-12,206.8938,sample
AAPL,2025-05-13,206.2882,sample
AAPL,2025-05-14,202.8168,sample
AAPL,2025-05-15,202.6955,sample
AAPL,2025-05-16,200.5932,sample
AAPL,2025-05-19,205.6646,sample
AAPL,2025-05-20,201.7986,sample
AAPL,2025-05-21,198.9001,sample
AAPL,2025-05-22,198.0709,sample
AAPL,2025-05-23,193.9232,sample
AAPL,2025-05-26,186.0087,sample
AAPL,2025-05-27,183.3495,sample
AAPL,2025-05-28,179.8772,sample
AAPL,2025-05-29,180.6761,sample
AAPL,2025-05-30,184.2679,sample
AAPL,2025-06-02,185.5642,sample
AAPL,2025-06-03,182.622,sample
AAPL,2025-06-04,182.7113,sample
AAPL,2025-06-05,184.356,sample
AAPL,2025-06-06,183.9011,sample
AAPL,2025-06-09,180.6556,sample
AAPL,2025-06-10,179.4161,sample
AAPL,2025-06-11,181.7784,sample
AAPL,2025-06-12,182.7063,sample
AAPL,2025-06-13,183.7868,sample
AAPL,2025-06-16,182.6705,sample
AAPL,2025-06-17,182.2895,sample
AAPL,2025-06-18,181.4106,sample
AAPL,2025-06-19,180.7599,sample
AAPL,2025-06-20,177.3418,sample
AAPL,2025-06-23,181.4357,sample
AAPL,2025-06-24,180.046,sample
AAPL,2025-06-25,179.3709,sample
AAPL,2025-06-26,176.3621,sample
AAPL,2025-06-27,174.6023,sample
AAPL,2025-06-30,168.6305,sample
AAPL,2025-07-01,170.4185,sample
AAPL,2025-07-02,170.2986,sample
AAPL,2025-07-03,167.299,sample
AAPL,2025-07-04,168.2573,sample
AAPL,2025-07-07,167.2603,sample
AAPL,2025-07-08,165.2932,sample
AAPL,2025-07-09,160.7407,sample
AAPL,2025-07-10,158.6793,sample
AAPL,2025-07-11,159.9646,sample
AAPL,2025-07-14,159.553,sample
AAPL,2025-07-15,156.0769,sample
AAPL,2025-07-16,155.236,sample
AAPL,2025-07-17,155.1601,sample
AAPL,2025-07-18,155.4405,sample
AAPL,2025-07-21,152.6305,sample
AAPL,2025-07-22,150.3652,sample
AAPL,2025-07-23,149.6785,sample
AAPL,2025-07-24,150.5893,sample
AAPL,2025-07-25,153.704,sample
AAPL,2025-07-28,153.2838,sample
AAPL,2025-07-29,149.6566,sample
AAPL,2025-07-30,149.0106,sample
AAPL,2025-07-31,148.8555,sample
AAPL,2025-08-01,147.2064,sample
AAPL,2025-08-04,144.2442,sample
AAPL,2025-08-05,142.0999,sample
AAPL,2025-08-06,142.7073,sample
AAPL,2025-08-07,143.9583,sample
AAPL,2025-08-08,142.4959,sample
AAPL,2025-08-11,140.5087,sample
AAPL,2025-08-12,141.2025,sample
AAPL,2025-08-13,141.855,sample
AAPL,2025-08-14,144.5056,sample
AAPL,2025-08-15,143.5945,sample
AAPL,2025-08-18,145.6473,sample
AAPL,2025-08-19,144.9955,sample
AAPL,2025-08-20,142.2168,sample
AAPL,2025-08-21,144.0524,sample
AAPL,2025-08-22,145.3586,sample
AAPL,2025-08-25,146.9163,sample
AAPL,2025-08-26,148.6468,sample
AAPL,2025-08-27,149.8599,sample
AAPL,2025-08-28,148.664,sample
AAPL,2025-08-29,144.2743,sample
AAPL,2025-09-01,142.9207,sample
AAPL,2025-09-02,142.9521,sample
AAPL,2025-09-03,141.7289,sample
AAPL,2025-09-04,142.642,sample
AAPL,2025-09-05,145.6878,sample
AAPL,2025-09-08,145.438,sample
AAPL,2025-09-09,143.521,sample
AAPL,2025-09-10,146.5876,sample
AAPL,2025-09-11,146.1755,sample
AAPL,2025-09-12,146.1383,sample
AAPL,2025-09-15,141.2853,sample
AAPL,2025-09-16,137.597,sample
AAPL,2025-09-17,139.4831,sample
AAPL,2025-09-18,140.2453,sample
AAPL,2025-09-19,142.9264,sample
AAPL,2025-09-22,147.766,sample
AAPL,2025-09-23,147.5849,sample
AAPL,2025-09-24,147.5755,sample
AAPL,2025-09-25,147.2123,sample
AAPL,2025-09-26,147.5882,sample
AAPL,2025-09-29,149.9763,sample
AAPL,2025-09-30,148.3806,sample
AAPL,2025-10-01,151.9353,sample
AAPL,2025-10-02,147.5667,sample
AAPL,2025-10-03,148.7583,sample
AAPL,2025-10-06,151.6666,sample
AAPL,2025-10-07,152.3606,sample
AAPL,2025-10-08,153.8502,sample
AAPL,2025-10-09,151.2443,sample
AAPL,2025-10-10,155.0759,sample
AAPL,2025-10-13,157.792,sample
AAPL,2025-10-14,156.152,sample
AAPL,2025-10-15,151.7711,sample
AAPL,2025-10-16,149.6507,sample
AAPL,2025-10-17,148.43,sample
AAPL,2025-10-20,144.0489,sample
AAPL,2025-10-21,144.6175,sample
AAPL,2025-10-22,145.7524,sample
AAPL,2025-10-23,146.0095,sample
AAPL,2025-10-24,145.5453,sample
AAPL,2025-10-27,148.2059,sample
AAPL,2025-10-28,148.9016,sample
AAPL,2025-10-29,154.0571,sample
AAPL,2025-10-30,152.6561,sample
AAPL,2025-10-31,153.3827,sample
AAPL,2025-11-03,151.552,sample
AAPL,2025-11-04,151.0401,sample
AAPL,2025-11-05,153.099,sample
AAPL,2025-11-06,154.3052,sample
AAPL,2025-11-07,156.8711,sample
AAPL,2025-11-10,159.1387,sample
AAPL,2025-11-11,157.5274,sample
AAPL,2025-11-12,151.0823,sample
AAPL,2025-11-13,146.3872,sample
AAPL,2025-11-14,150.9518,sample
AAPL,2025-11-17,148.4109,sample
AAPL,2025-11-18,150.9684,sample
AAPL,2025-11-19,149.761,sample
AAPL,2025-11-20,147.9156,sample
AAPL,2025-11-21,149.5002,sample
AAPL,2025-11-24,151.6527,sample
AAPL,2025-11-25,153.6147,sample
AAPL,2025-11-26,152.4867,sample
AAPL,2025-11-27,154.372,sample
AAPL,2025-11-28,154.6858,sample
AAPL,2025-12-01,158.9876,sample
AAPL,2025-12-02,159.9364,sample
AAPL,2025-12-03,162.2292,sample
AAPL,2025-12-04,158.8485,sample
AAPL,2025-12-05,163.008,sample
AAPL,2025-12-08,166.9663,sample
AAPL,2025-12-09,164.826,sample
AAPL,2025-12-10,168.1284,sample
AAPL,2025-12-11,166.0358,sample
AAPL,2025-12-12,166.672,sample
AAPL,2025-12-15,165.739,sample
AAPL,2025-12-16,162.1314,sample
AAPL,2025-12-17,161.7174,sample
AAPL,2025-12-18,160.476,sample
AAPL,2025-12-19,163.1701,sample
AAPL,2025-12-22,160.5164,sample
AAPL,2025-12-23,159.2002,sample
AAPL,2025-12-24,156.869,sample
AAPL,2025-12-25,158.7257,sample
AAPL,2025-12-26,159.3923,sample
AAPL,2025-12-29,161.4262,sample
AAPL,2025-12-30,159.9351,sample
AAPL,2025-12-31,160.4796,sample
AAPL,2026-01-01,162.8952,sample
AAPL,2026-01-02,162.0438,sample
AAPL,2026-01-05,161.1508,sample
AAPL,2026-01-06,161.5804,sample
AAPL,2026-01-07,162.7376,sample
AAPL,2026-01-08,162.9411,sample
AAPL,2026-01-09,159.8664,sample
AAPL,2026-01-12,158.6635,sample
AAPL,2026-01-13,156.1412,sample
AAPL,2026-01-14,163.0321,sample
AAPL,2026-01-15,163.6103,sample
AAPL,2026-01-16,159.4659,sample
AAPL,2026-01-19,158.5734,sample
AAPL,2026-01-20,155.8411,sample
AAPL,2026-01-21,161.3417,sample
AAPL,2026-01-22,162.8899,sample
AAPL,2026-01-23,161.7804,sample
AAPL,2026-01-26,164.8363,sample
AAPL,2026-01-27,167.375,sample
AAPL,2026-01-28,165.5667,sample
AAPL,2026-01-29,163.0226,sample
AAPL,2026-01-30,159.9509,sample
AAPL,2026-02-02,159.254,sample
AAPL,2026-02-03,159.127,sample
AAPL,2026-02-04,158.6554,sample
AAPL,2026-02-05,160.1399,sample
AAPL,2026-02-06,160.9404,sample
AAPL,2026-02-09,160.7958,sample
AAPL,2026-02-10,163.0663,sample
AAPL,2026-02-11,158.6711,sample
AAPL,2026-02-12,158.4942,sample
AAPL,2026-02-13,155.6366,sample
AAPL,2026-02-16,156.6464,sample
AAPL,2026-02-17,158.7139,sample
AAPL,2026-02-18,157.1032,sample
AAPL,2026-02-19,152.217,sample
AAPL,2026-02-20,156.7961,sample
AAPL,2026-02-23,160.1713,sample
AAPL,2026-02-24,163.1614,sample
AAPL,2026-02-25,160.7754,sample
AAPL,2026-02-26,162.2669,sample
AAPL,2026-02-27,163.0262,sample
AAPL,2026-03-02,163.9979,sample
AAPL,2026-03-03,167.4199,sample
AAPL,2026-03-04,173.0998,sample
AAPL,2026-03-05,173.7083,sample
AAPL,2026-03-06,174.8299,sample
AAPL,2026-03-09,178.723,sample
AAPL,2026-03-10,178.991,sample
AAPL,2026-03-11,178.907,sample
AAPL,2026-03-12,179.2397,sample
AAPL,2026-03-13,184.195,sample
AAPL,2026-03-16,188.1285,sample
AAPL,2026-03-17,181.0651,sample
AAPL,2026-03-18,186.1686,sample
AAPL,2026-03-19,185.7822,sample
AAPL,2026-03-20,182.1377,sample
AAPL,2026-03-23,185.9324,sample
AAPL,2026-03-24,187.4507,sample
AAPL,2026-03-25,187.9195,sample
AAPL,2026-03-26,188.0578,sample
AAPL,2026-03-27,192.2862,sample
AAPL,2026-03-30,194.5543,sample
AAPL,2026-03-31,192.5261,sample
AAPL,2026-04-01,187.3557,sample
AAPL,2026-04-02,184.9869,sample
AAPL,2026-04-03,183.7052,sample
MSFT,2024-01-02,372.3616,sample
MSFT,2024-01-03,379.0352,sample
MSFT,2024-01-04,372.6974,sample
MSFT,2024-01-05,371.5598,sample
MSFT,2024-01-08,380.0814,sample
MSFT,2024-01-09,375.0702,sample
MSFT,2024-01-10,378.0765,sample
MSFT,2024-01-11,376.0105,sample
MSFT,2024-01-12,388.0292,sample
MSFT,2024-01-15,390.8492,sample
MSFT,2024-01-16,384.7292,sample
MSFT,2024-01-17,378.2573,sample
MSFT,2024-01-18,373.6469,sample
MSFT,2024-01-19,366.8719,sample
MSFT,2024-01-22,372.1305,sample
MSFT,2024-01-23,364.3895,sample
MSFT,2024-01-24,366.9954,sample
MSFT,2024-01-25,368.3942,sample
MSFT,2024-01-26,376.2279,sample
MSFT,2024-01-29,385.4174,sample
MSFT,2024-01-30,393.7552,sample
MSFT,2024-01-31,390.0844,sample
MSFT,2024-02-01,390.4304,sample
MSFT,2024-02-02,383.9484,sample
MSFT,2024-02-05,396.232,sample
MSFT,2024-02-06,395.9445,sample
MSFT,2024-02-07,404.993,sample
MSFT,2024-02-08,410.6238,sample
MSFT,2024-02-09,408.0848,sample
MSFT,2024-02-12,403.285,sample
MSFT,2024-02-13,402.2471,sample
MSFT,2024-02-14,399.712,sample
MSFT,2024-02-15,398.5667,sample
MSFT,2024-02-16,406.7838,sample
MSFT,2024-02-19,414.6055,sample
MSFT,2024-02-20,426.0533,sample
MSFT,2024-02-21,415.7148,sample
MSFT,2024-02-22,408.9063,sample
MSFT,2024-02-23,406.5596,sample
MSFT,2024-02-26,420.6444,sample
MSFT,2024-02-27,435.6075,sample
MSFT,2024-02-28,432.6097,sample
MSFT,2024-02-29,433.3015,sample
MSFT,2024-03-01,435.0334,sample
MSFT,2024-03-04,447.3574,sample
MSFT,2024-03-05,452.0002,sample
MSFT,2024-03-06,462.6271,sample
MSFT,2024-03-07,464.5114,sample
MSFT,2024-03-08,459.7428,sample
MSFT,2024-03-11,454.2904,sample
MSFT,2024-03-12,449.5315,sample
MSFT,2024-03-13,455.2939,sample
MSFT,2024-03-14,462.58,sample
MSFT,2024-03-15,478.2987,sample
MSFT,2024-03-18,482.6568,sample
MSFT,2024-03-19,483.2467,sample
MSFT,2024-03-20,478.6779,sample
MSFT,2024-03-21,480.3192,sample
MSFT,2024-03-22,486.524,sample
MSFT,2024-03-25,470.4768,sample
MSFT,2024-03-26,463.3675,sample
MSFT,2024-03-27,454.21,sample
MSFT,2024-03-28,468.3248,sample
MSFT,2024-03-29,474.1696,sample
MSFT,2024-04-01,471.1504,sample
MSFT,2024-04-02,474.3445,sample
MSFT,2024-04-03,484.1797,sample
MSFT,2024-04-04,481.0286,sample
MSFT,2024-04-05,483.7497,sample
MSFT,2024-04-08,483.1632,sample
MSFT,2024-04-09,485.7981,sample
MSFT,2024-04-10,487.8264,sample
MSFT,2024-04-11,492.3263,sample
MSFT,2024-04-12,488.0876,sample
MSFT,2024-04-15,481.5932,sample
MSFT,2024-04-16,483.5816,sample
MSFT,2024-04-17,481.6889,sample
MSFT,2024-04-18,482.0204,sample
MSFT,2024-04-19,490.9805,sample
MSFT,2024-04-22,487.2402,sample
MSFT,2024-04-23,485.916,sample
MSFT,2024-04-24,488.441,sample
MSFT,2024-04-25,487.9799,sample
MSFT,2024-04-26,485.0814,sample
MSFT,2024-04-29,478.3238,sample
MSFT,2024-04-30,468.6878,sample
MSFT,2024-05-01,466.6957,sample
MSFT,2024-05-02,474.6337,sample
MSFT,2024-05-03,489.2224,sample
MSFT,2024-05-06,486.5174,sample
MSFT,2024-05-07,489.5691,sample
MSFT,2024-05-08,493.9251,sample
MSFT,2024-05-09,497.3043,sample
MSFT,2024-05-10,490.3598,sample
MSFT,2024-05-13,496.8813,sample
MSFT,2024-05-14,501.9504,sample
MSFT,2024-05-15,490.1855,sample
MSFT,2024-05-16,494.1139,sample
MSFT,2024-05-17,497.8222,sample
MSFT,2024-05-20,491.2635,sample
MSFT,2024-05-21,484.5141,sample
MSFT,2024-05-22,494.0117,sample
MSFT,2024-05-23,498.913,sample
MSFT,2024-05-24,513.9277,sample
MSFT,2024-05-27,504.3899,sample
MSFT,2024-05-28,500.706,sample
MSFT,2024-05-29,495.9757,sample
MSFT,2024-05-30,490.0114,sample
MSFT,2024-05-31,484.7574,sample
MSFT,2024-06-03,484.7206,sample
MSFT,2024-06-04,473.799,sample
MSFT,2024-06-05,468.9239,sample
MSFT,2024-06-06,464.811,sample
MSFT,2024-06-07,472.5637,sample
